PERIOD,cl_id,MCC,currency,TRDATETIME,amount,target_flag,target_sum,trx_category_mul,mday,ymonth,year,wday,is_weekend,mcc_group,amount_log,channel_type1,channel_type2,channel_type3,channel_type4,channel_type5,trx_BACK_TRX,trx_C2C_IN,trx_C2C_OUT,trx_CASH_ADV,trx_CAT,trx_DEPOSIT,trx_POS,trx_WD_ATM_OTHER,trx_WD_ATM_PARTNER,trx_WD_ATM_ROS
01/06/2017,2393,7832,978,2017-06-06 00:00:00,2.15,1,97370.35,-1,6,6,2017,1,False,14.0,1.1474024528375417,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8342,8999,840,2016-12-07 00:00:00,2.39,0,0.0,-1,7,12,2016,2,False,3.0,1.220829921392359,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,6425,5995,810,2017-05-10 00:00:00,160.0,1,127215.4,-1,10,5,2017,2,False,15.0,5.081404364984463,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,7099,5732,810,2017-10-27 00:00:00,21790.0,1,1584001.22,-1,27,10,2017,4,False,15.0,9.989252319496922,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2148,6012,810,2017-05-29 00:00:00,1030.0,1,317081.73,-1,29,5,2017,0,False,11.0,6.93828448401696,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
01/06/2017,359,5732,810,2017-06-11 00:00:00,899.0,1,16005.08,-1,11,6,2017,6,True,15.0,6.802394763324311,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2018,2521,5999,810,2018-01-18 00:00:00,724.56,1,100722.4,-1,18,1,2018,3,False,15.0,6.586943770489769,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1412,4111,810,2017-07-14 00:00:00,1700.0,0,0.0,-1,14,7,2017,4,False,18.0,7.438971592395862,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,2158,5814,810,2017-01-10 00:00:00,99.0,1,268935.27,-1,10,1,2017,1,False,15.0,4.605170185988092,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,10058,6011,810,2017-08-12 09:41:34,9000.0,0,0.0,1,12,8,2017,5,True,11.0,9.105090961257085,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/12/2016,6565,5411,810,2016-12-18 00:00:00,95.0,0,0.0,-1,18,12,2016,6,True,17.0,4.564348191467836,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,3453,5411,810,2017-05-13 00:00:00,4716.82,0,0.0,-1,13,5,2017,5,True,17.0,8.459102107480604,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,914,5499,810,2017-02-24 00:00:00,281.0,1,1020342.7,-1,24,2,2017,4,False,17.0,5.641907070938114,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,2735,5912,810,2016-12-26 00:00:00,1818.0,1,345103.9,-1,26,12,2016,0,False,15.0,7.506042178518122,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,10082,5661,810,2016-12-02 00:00:00,10000.0,1,2953.23,-1,2,12,2016,4,False,8.0,9.210440366976517,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,5764,5411,810,2017-03-01 00:00:00,289.19,0,0.0,-1,1,3,2017,2,False,17.0,5.670535880862565,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,8974,5411,810,2017-01-19 00:00:00,1100.0,1,173103.35,-1,19,1,2017,3,False,17.0,7.00397413672268,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,6080,4722,810,2017-06-01 00:00:00,53060.0,1,630.0,-1,1,6,2017,3,False,18.0,10.879197474102904,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6731,5812,810,2016-12-26 00:00:00,185.0,0,0.0,-1,26,12,2016,0,False,15.0,5.225746673713202,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,6991,6011,810,2017-02-21 00:00:00,3600.0,0,0.0,-1,21,2,2017,1,False,11.0,8.188966863648876,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
01/04/2017,2508,4111,810,2017-04-25 00:00:00,102.5,1,88094.95,-1,25,4,2017,1,False,18.0,4.639571612705423,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3622,5411,810,2017-04-14 00:00:00,6095.08,1,7493.53,-1,14,4,2017,4,False,17.0,8.715401220639952,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,3103,5499,810,2016-12-30 00:00:00,515.0,1,8513.2,-1,30,12,2016,4,False,17.0,6.246106765481563,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,2486,6011,810,2017-06-27 00:00:00,10000.0,1,169369.08,-1,27,6,2017,1,False,11.0,9.210440366976517,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/11/2016,9300,5499,810,2016-11-28 00:00:00,471.99,0,0.0,-1,28,11,2016,0,False,17.0,6.159074246619396,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,6812,5411,810,2017-01-21 00:00:00,1170.0,0,0.0,-1,21,1,2017,5,True,17.0,7.065613363597717,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,328,5411,810,2017-03-19 00:00:00,90.0,0,0.0,-1,19,3,2017,6,True,17.0,4.51085950651685,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,5860,5983,810,2016-12-07 00:00:00,1663.5,1,123418.92,-1,7,12,2016,2,False,15.0,7.41728005701508,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,6607,5499,810,2017-02-22 00:00:00,150.0,0,0.0,-1,22,2,2017,2,False,17.0,5.017279836814924,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,8327,5921,810,2017-08-18 00:00:00,207.17,0,0.0,-1,18,8,2017,4,False,15.0,5.338355053579567,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,5319,5499,810,2017-02-24 00:00:00,70.0,1,7552.01,-1,24,2,2017,4,False,17.0,4.2626798770413155,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,498,5541,810,2017-06-09 00:00:00,1244.8,1,549526.78,-1,9,6,2017,4,False,1.0,7.127533172820045,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,2192,5812,810,2016-12-20 00:00:00,196.0,1,248186.09,-1,20,12,2016,1,False,15.0,5.2832037287379885,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3552,5691,810,2017-04-05 00:00:00,156.0,0,0.0,-1,5,4,2017,2,False,8.0,5.056245805348308,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,1042,5977,810,2017-04-11 00:00:00,711.0,1,236001.26,-1,11,4,2017,1,False,15.0,6.568077911411976,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,5498,5921,810,2017-05-07 00:00:00,4188.0,1,4375.9,-1,7,5,2017,6,True,15.0,8.340217320947035,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,5590,6012,810,2017-10-08 00:00:00,5000.0,1,152.0,1,8,10,2017,6,True,11.0,8.517393171418904,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
01/04/2017,3816,5651,810,2017-04-23 00:00:00,599.0,1,100999.75,-1,23,4,2017,6,True,8.0,6.396929655216146,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,7976,5411,810,2017-09-15 00:00:00,2746.0,0,0.0,-1,15,9,2017,4,False,17.0,7.918264686095274,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,10058,4829,810,2017-07-15 16:37:05,2500.0,0,0.0,-1,15,7,2017,5,True,11.0,7.824445930877619,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
01/01/2017,6710,5411,810,2017-01-20 00:00:00,107.0,0,0.0,-1,20,1,2017,4,False,17.0,4.68213122712422,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,9000,5411,810,2017-11-30 00:00:00,146.8,0,0.0,-1,30,11,2017,3,False,17.0,4.995860008514102,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,3143,5541,810,2016-11-07 00:00:00,1024.13,1,42409.42,-1,7,11,2016,0,False,1.0,6.932574712798649,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,3690,5983,810,2017-06-11 00:00:00,1152.0,0,0.0,-1,11,6,2017,6,True,15.0,7.050122520269059,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2017,6398,5411,810,2017-12-08 00:00:00,89.8,1,238.7,-1,8,12,2017,4,False,17.0,4.508659285607248,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,9001,5999,810,2017-07-01 00:00:00,595.0,0,0.0,-1,1,7,2017,5,True,15.0,6.39024066706535,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7849,5812,810,2017-02-27 00:00:00,166.0,0,0.0,-1,27,2,2017,0,False,15.0,5.117993812416755,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8119,5411,810,2016-12-28 00:00:00,1769.8,1,110848.3,-1,28,12,2016,2,False,17.0,7.479186700857986,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,5495,5814,810,2017-07-03 00:00:00,477.0,0,0.0,-1,3,7,2017,0,False,15.0,6.169610732491456,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7282,5411,810,2016-12-17 00:00:00,720.0,0,0.0,-1,17,12,2016,5,True,17.0,6.580639137284949,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,1973,5912,810,2017-05-01 00:00:00,593.64,1,55978.66,-1,1,5,2017,0,False,15.0,6.387956180417038,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,2816,5814,810,2017-05-20 00:00:00,221.0,1,1200.0,-1,20,5,2017,5,True,15.0,5.402677381872279,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,3164,5200,810,2016-12-31 00:00:00,1324.0,0,0.0,-1,31,12,2016,5,True,17.0,7.1891677384203225,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,10170,5200,810,2017-05-04 00:00:00,1500.0,1,220.0,-1,4,5,2017,3,False,17.0,7.313886831633462,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,8566,5949,810,2017-01-24 00:00:00,63220.0,1,71500.0,-1,24,1,2017,1,False,15.0,11.054391803423693,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,736,5541,810,2017-05-04 00:00:00,566.0,1,297285.59,-1,4,5,2017,3,False,1.0,6.340359303727752,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,7260,5812,810,2017-01-05 00:00:00,4385.0,1,217809.83,-1,5,1,2017,3,False,15.0,8.386172928977834,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,2809,6011,810,2017-11-21 08:42:17,1000.0,1,97442.58,-1,21,11,2017,1,False,11.0,6.90875477931522,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/11/2017,8393,5533,810,2017-11-26 00:00:00,750.0,0,0.0,-1,26,11,2017,6,True,1.0,6.621405651764134,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,819,5251,810,2017-03-16 00:00:00,716.0,1,283750.03,-1,16,3,2017,3,False,17.0,6.57507584059962,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9449,5499,810,2016-12-30 00:00:00,404.0,0,0.0,-1,30,12,2016,4,False,17.0,6.003887067106539,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,5943,5541,810,2017-02-15 00:00:00,1146.13,0,0.0,-1,15,2,2017,2,False,1.0,7.045018449852572,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,4344,5411,810,2017-05-13 00:00:00,1113.6,1,45795.05,-1,13,5,2017,5,True,17.0,7.0162508751354355,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7025,8999,810,2017-02-16 00:00:00,30.0,1,75858.32,-1,16,2,2017,3,False,3.0,3.4339872044851463,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,471,6012,810,2017-10-31 13:56:05,8103.0,1,6810.0,-1,31,10,2017,1,False,11.0,9.000113045928519,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
01/05/2017,1177,6011,810,2017-05-08 00:00:00,500.0,1,124675.95,-1,8,5,2017,0,False,11.0,6.2166061010848646,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/01/2017,6518,5814,810,2017-01-02 00:00:00,397.0,1,3.92,-1,2,1,2017,0,False,15.0,5.986452005284438,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,6287,5411,810,2017-02-08 00:00:00,99.9,1,65818.42,-1,8,2,2017,2,False,17.0,4.6141299273595635,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,787,6011,810,2017-07-19 14:22:57,10000.0,1,57634.67,-1,19,7,2017,2,False,11.0,9.210440366976517,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,4221,5211,810,2017-07-28 00:00:00,1.5,1,57747.89,-1,28,7,2017,4,False,17.0,0.9162907318741551,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,3875,6011,810,2017-03-24 19:22:23,1000.0,1,2009.86,1,24,3,2017,4,False,11.0,6.90875477931522,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/03/2017,2358,5411,810,2017-03-29 00:00:00,1685.23,1,512689.01,-1,29,3,2017,2,False,17.0,7.4302505468141185,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,10206,6011,810,2017-05-24 09:31:39,40000.0,0,0.0,-1,24,5,2017,2,False,11.0,10.596659732783579,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/02/2017,6805,5261,810,2017-02-11 00:00:00,19260.0,0,0.0,-1,11,2,2017,5,True,17.0,9.865837605084222,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,4229,5541,810,2017-06-04 00:00:00,2096.1,1,95184.47,-1,4,6,2017,6,True,1.0,7.648310716937074,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,2406,5411,810,2017-08-22 00:00:00,833.0,1,181874.78,-1,22,8,2017,1,False,17.0,6.726233402358747,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8378,6012,810,2016-12-31 00:00:00,30450.0,0,0.0,-1,31,12,2016,5,True,11.0,10.323874113321294,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
01/11/2016,7186,7011,810,2016-11-29 00:00:00,540.0,0,0.0,-1,29,11,2016,1,False,10.0,6.293419278846481,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,7331,6011,810,2017-02-24 15:16:38,3000.0,1,124304.83,-1,24,2,2017,4,False,11.0,8.006700845440367,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/07/2017,9969,5943,810,2017-07-14 00:00:00,404.0,1,12757.18,-1,14,7,2017,4,False,15.0,6.003887067106539,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,8605,5411,810,2017-03-31 00:00:00,2708.77,0,0.0,-1,31,3,2017,4,False,17.0,7.904619039423304,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,3293,5211,810,2017-04-14 00:00:00,1360.0,1,265615.31,-1,14,4,2017,4,False,17.0,7.215975002651466,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,4794,5300,810,2017-02-23 00:00:00,2710.0,1,583911.45,-1,23,2,2017,3,False,17.0,7.905072849498666,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,8581,6011,810,2017-04-28 16:30:12,5000.0,0,0.0,1,28,4,2017,4,False,11.0,8.517393171418904,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/11/2016,7822,6011,810,2016-11-13 13:20:32,4000.0,1,402290.9,1,13,11,2016,6,True,11.0,8.294299608857235,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
01/05/2017,322,5942,810,2017-05-20 00:00:00,1238.04,1,9462.0,-1,20,5,2017,5,True,15.0,7.122092165208103,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,1481,4784,810,2017-09-28 00:00:00,200.0,1,122160.31,-1,28,9,2017,3,False,18.0,5.303304908059076,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,9211,5812,810,2017-05-16 00:00:00,169.0,0,0.0,-1,16,5,2017,1,False,15.0,5.135798437050262,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,2430,5541,810,2017-02-23 00:00:00,1999.85,1,170632.46,-1,23,2,2017,3,False,1.0,7.601327369255163,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,8258,5651,810,2017-04-16 00:00:00,1698.0,0,0.0,-1,16,4,2017,6,True,8.0,7.4377951216719325,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,2823,5812,810,2016-12-17 00:00:00,1415.0,1,470496.01,-1,17,12,2016,5,True,15.0,7.255591274253665,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7930,5812,810,2016-12-09 00:00:00,160.0,1,197031.27,-1,9,12,2016,4,False,15.0,5.081404364984463,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,7413,8999,810,2016-11-16 00:00:00,3830.0,1,103.97,-1,16,11,2016,2,False,3.0,8.25088114470065,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,1199,6011,810,2017-06-06 06:48:06,2000.0,1,169423.08,1,6,6,2017,1,False,11.0,7.601402334583733,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
01/05/2017,2689,5541,810,2017-05-28 00:00:00,999.99,1,205708.24,-1,28,5,2017,6,True,1.0,6.90874478925533,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4980,5912,810,2017-08-14 00:00:00,1030.0,1,1495.0,-1,14,8,2017,0,False,15.0,6.93828448401696,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,7834,5541,810,2017-01-25 00:00:00,1100.0,0,0.0,-1,25,1,2017,2,False,1.0,7.00397413672268,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,9792,5411,810,2017-02-03 00:00:00,6410.32,0,0.0,-1,3,2,2017,4,False,17.0,8.765820456951536,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,721,5541,810,2017-07-01 00:00:00,188.0,1,145878.07,-1,1,7,2017,5,True,1.0,5.241747015059643,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,548,5945,810,2017-08-13 00:00:00,3072.0,1,135350.74,-1,13,8,2017,6,True,15.0,8.030409562130485,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,9989,5912,810,2017-03-28 00:00:00,12.0,1,31432.11,-1,28,3,2017,1,False,15.0,2.5649493574615367,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,2424,5921,810,2017-08-26 00:00:00,788.0,1,138500.65,-1,26,8,2017,5,True,15.0,6.670766320845874,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4563,6011,810,2017-08-26 00:00:00,10000.0,1,143265.06,-1,26,8,2017,5,True,11.0,9.210440366976517,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
01/12/2016,932,6011,810,2016-12-22 13:45:10,6000.0,1,29407.24,-1,22,12,2016,3,False,11.0,8.699681400989514,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/01/2017,8292,5499,810,2017-01-12 00:00:00,9002.98,0,0.0,-1,12,1,2017,3,False,17.0,9.10542198078915,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,5760,4812,810,2017-06-05 00:00:00,500.18,0,0.0,-1,5,6,2017,0,False,5.0,6.21696531799587,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,3079,5912,810,2017-07-25 00:00:00,121.0,0,0.0,-1,25,7,2017,1,False,15.0,4.804021044733257,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/06/2017,4602,8099,810,2017-06-17 00:00:00,5090.0,1,910595.75,-1,17,6,2017,5,True,13.0,8.535229553902337,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,6415,5411,810,2016-12-18 00:00:00,1358.0,0,0.0,-1,18,12,2016,6,True,17.0,7.214504414151143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,2446,5411,810,2017-09-23 00:00:00,1880.0,1,280268.08,-1,23,9,2017,5,True,17.0,7.53955882930103,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,5679,5411,810,2017-09-08 00:00:00,1169.34,0,0.0,-1,8,9,2017,4,False,17.0,7.065049583866895,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,107,6012,810,2017-04-28 13:19:13,75000.0,1,218683.94,1,28,4,2017,4,False,11.0,11.225256725762893,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
01/01/2017,6279,5411,810,2017-01-18 00:00:00,503.0,1,297963.35,-1,18,1,2017,2,False,17.0,6.222576268071369,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,302,5411,810,2017-08-30 00:00:00,61.2,1,705822.72,-1,30,8,2017,2,False,17.0,4.130354999745133,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,5428,5814,810,2017-05-04 00:00:00,203.0,0,0.0,-1,4,5,2017,3,False,15.0,5.318119993844216,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,4698,5411,810,2017-08-26 00:00:00,149.0,0,0.0,-1,26,8,2017,5,True,17.0,5.0106352940962555,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,5067,5411,810,2017-07-19 00:00:00,167.0,0,0.0,-1,19,7,2017,2,False,17.0,5.123963979403259,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,2396,5411,810,2017-03-17 00:00:00,179.5,1,217846.23,-1,17,3,2017,4,False,17.0,5.195730777772936,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/07/2017,1221,5331,810,2017-07-16 00:00:00,825.0,1,6376.92,-1,16,7,2017,6,True,17.0,6.716594773520978,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,10136,4121,810,2016-12-22 00:00:00,520.0,0,0.0,-1,22,12,2016,3,False,18.0,6.255750041753367,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/09/2017,3477,5411,810,2017-09-24 00:00:00,139.0,1,110612.85,-1,24,9,2017,6,True,17.0,4.941642422609304,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,7310,5814,810,2016-12-22 00:00:00,187.0,0,0.0,-1,22,12,2016,3,False,15.0,5.236441962829949,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2017,1077,6011,810,2017-11-27 13:26:57,10000.0,1,26110.86,1,27,11,2017,0,False,11.0,9.210440366976517,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
01/07/2017,1001,6011,810,2017-07-07 14:08:01,5000.0,1,378921.16,-1,7,7,2017,4,False,11.0,8.517393171418904,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
01/09/2017,274,5499,810,2017-09-12 00:00:00,343.0,1,130164.1,-1,12,9,2017,1,False,17.0,5.840641657373398,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2018,2540,5944,840,2018-01-05 00:00:00,119.16,1,19064.07,-1,5,1,2018,4,False,15.0,4.788824188015824,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/05/2017,3859,5411,810,2017-05-13 00:00:00,187.5,0,0.0,-1,13,5,2017,5,True,17.0,5.2390980068880655,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/10/2017,1637,5921,810,2017-10-31 00:00:00,77.99,1,18263.04,-1,31,10,2017,1,False,15.0,4.369321262176328,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,556,5714,810,2016-12-25 00:00:00,150.0,1,815567.39,-1,25,12,2016,6,True,15.0,5.017279836814924,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,1095,5812,810,2017-08-30 00:00:00,67.81,1,65503.64,-1,30,8,2017,2,False,15.0,4.231349083214388,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,10056,5999,810,2017-02-27 00:00:00,165.0,1,493.0,-1,27,2,2017,0,False,15.0,5.111987788356544,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,9937,5912,810,2017-02-16 00:00:00,97.8,0,0.0,-1,16,2,2017,3,False,15.0,4.593097604753822,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,5335,8099,810,2017-04-10 00:00:00,150.0,0,0.0,-1,10,4,2017,0,False,13.0,5.017279836814924,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,8202,5411,810,2016-12-22 00:00:00,1214.0,1,72193.34,-1,22,12,2016,3,False,17.0,7.102499355774649,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,9432,6011,810,2017-02-21 13:20:58,100000.0,1,511.81,-1,21,2,2017,1,False,11.0,11.51293546492023,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
01/09/2017,4932,5411,810,2017-09-18 00:00:00,1106.92,1,350166.66,-1,18,9,2017,0,False,17.0,7.010239662534462,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/02/2017,6945,5499,810,2017-02-25 00:00:00,50.5,0,0.0,-1,25,2,2017,5,True,17.0,3.9415818076696905,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/04/2017,2364,6011,810,2017-04-20 00:00:00,50000.0,1,68534.21,-1,20,4,2017,3,False,11.0,10.819798284210286,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
01/10/2017,581,5912,810,2017-10-01 00:00:00,299.0,1,134363.48,-1,1,10,2017,6,True,15.0,5.703782474656201,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/03/2017,1486,5814,810,2017-03-14 00:00:00,165.0,1,381967.36,-1,14,3,2017,1,False,15.0,5.111987788356544,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,1415,4814,810,2016-12-31 00:00:00,500.0,1,262974.89,-1,31,12,2016,5,True,5.0,6.2166061010848646,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
01/01/2017,10113,5931,840,2017-01-21 00:00:00,115.0,1,33783.05,-1,21,1,2017,5,True,15.0,4.7535901911063645,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/12/2016,9502,5812,810,2016-12-17 00:00:00,43.0,0,0.0,-1,17,12,2016,5,True,15.0,3.784189633918261,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/11/2016,7310,7311,810,2016-11-22 00:00:00,9000.0,0,0.0,-1,22,11,2016,1,False,3.0,9.105090961257085,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
01/08/2017,5733,5691,810,2017-08-08 00:00:00,650.0,0,0.0,-1,8,8,2017,1,False,8.0,6.478509642208569,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
